,ID,Code,Language Name,Alternate Names,Endangerment Status,Estimated Speakers,Language Family,Dialects/Variants,Additional Information,Notes,Geographical Regions,Region,Coordinates,Index,Country,Latitude,Longitude
571,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Caucasus,"(60.0, 38.0)",295,Bosnia and Herzegovina,60.0,38.0
572,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,East Asia,"(60.0, 38.0)",295,Bosnia and Herzegovina,60.0,38.0
573,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe,"(60.0, 38.0)",295,Slovenia,60.0,38.0
574,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Caucasus,"(60.0, 38.0)",295,Slovenia,60.0,38.0
575,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,East Asia,"(60.0, 38.0)",295,Slovenia,60.0,38.0
576,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe,"(60.0, 38.0)",295,Serbia,60.0,38.0
577,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Caucasus,"(60.0, 38.0)",295,Serbia,60.0,38.0
578,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,East Asia,"(60.0, 38.0)",295,Serbia,60.0,38.0
579,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe,"(60.0, 38.0)",295,Montenegro,60.0,38.0
580,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Caucasus,"(60.0, 38.0)",295,Montenegro,60.0,38.0
581,5341,rml,Baltic Romani,"Romani, Baltic; Romany; Zigeuner; European Romany;",Vulnerable,58460.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lithuanian Romani; White Russian Romani; Estonian Romani; White Russia Romani; Polish Romani; North Russian Romani; Latvian Romani;,None,None,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,East Asia,"(60.0, 38.0)",295,Montenegro,60.0,38.0
582,6993,bfk,Ban Khor Sign Language,,Endangered,400.0,Sign Language; Southeast Asian,,None,None,Thailand;,Southeast Asia,,296,Thailand,,
583,3895,bcw,Bana,Baza; Koma; Ka-Bana; Parole des Bana; Mizeran; Mbana;,Vulnerable,23000.0,Afro-Asiatic; Chadic; Biu-Mandara,Gili; Gamboura;,None,None,Cameroon;,Africa,"(10.4166666667, 13.5833333333)",297,Cameroon,10.4166666667,13.5833333333
584,10640,byz,Banaro,Banar; Banara; Waran,Threatened,2569.0,Isolate,,None,None,Papua New Guinea;,Pacific,"(-4.57, 144.33)",298,Papua New Guinea,-4.57,144.33
585,1792,jaa-kit,Banawá,Banawá Yafí; Baniwá-Jafí;,Endangered,100.0,Arawan,,None,"Ethnologue (Lewis et al. 2016) considers Banawá Yafí (Kitiya) [200 speakers] and Jarawara [160 etnic] to be dialects of Jamamadí [jaa] (a.k.a. Canamanti, Kanamanti, Madi, Yamamadí).Listed by Campbell (2012) as: Madi (Jarawara [Jarauára, Jaruára], Jamamadi, Banawá [Banivá, Baniwá-Jafí, Kitiya, Banavá, Banauá, Jafí]). Listed by Kaufman (2007) as: Banawá emergent language in the Jamamadí language area of the Arawan family. ",Brazil;,South America,,299,Brazil,,
586,2245,bqj,Bandial,Banjaal; Banjal;,Threatened,7000.0, Central Atlantic,Elun; Affiniam; Bandial;,None,None,Senegal;,Africa,"(12.5317, -16.1553)",300,Senegal,12.5317,-16.1553
587,3798,bgf,Bangandu,Temne; Bagando; Bangando; Bangantu; Southern Bangantu;,Threatened,2700.0, North Volta-Congo; Ubangi,North Bangato; Baagato;,None,None,Cameroon;Congo;,Africa,,302,Cameroon,,
588,3798,bgf,Bangandu,Temne; Bagando; Bangando; Bangantu; Southern Bangantu;,Threatened,2700.0, North Volta-Congo; Ubangi,North Bangato; Baagato;,None,None,Cameroon;Congo;,Africa,,302,Congo,,
589,1588,gbm-ban,Bangani,,Vulnerable,12000.0,Indo-European; Indo-Iranian; Indo-Aryan; Northern Zone,,None,None,India;,South Asia,"(29.8692, 79.0686)",303,India,29.8692,79.0686
590,8172,dba,Bangime,Dogon; Bangeri Me; Bangerime; Bangeri-me; Banger-me; Baŋgi me; Numadaw; Numa-Daw; Dyeni; Dyɛni; Yeni; Yɛni; Noumandan; Elebo;,Threatened,2100.0,Isolate; African,,None,None,Mali;,Africa,,304,Mali,,
591,2706,mfb,Bangka,Lom; Belom; Mapor; Maporese;,Critically Endangered,50.0,Austronesian; Malayo-Polynesian; Malayo-Chamic; Malayic,Urban; North; Central; South; Lom;,None,None,Indonesia;,Southeast Asia,"(-2.335839, 106.038567)",305,Indonesia,-2.335839,106.038567
592,4015,bxw,Bankagooma,Banka; Bankagoma; Bankagoroma; Bankaje;,Threatened,6000.0, Mande; Western Mande,,None,None,Mali;,Africa,"(11.4261, -5.6744)",307,Mali,11.4261,-5.6744
593,8732,dbw,Bankan Tey,Walo; Oualo; Bankan Tey Dogon,Threatened,1320.0, Dogon; Nangan,,None,None,Mali;,Africa,"(15.1, -2.9)",308,Mali,15.1,-2.9
594,5810,abb,Bankon,Abo; Bo; Abaw; Bon;,Vulnerable,12000.0, Benue-Congo; Southern Bantoid,,None,None,Cameroon;,Africa,"(4.41666666667, 9.58333333333)",309,Cameroon,4.41666666667,9.58333333333
595,1590,bap,Bantawa,Kiranti; Rai; Bantawa Rai; Bantaba; Bontawa; Bantawa Yüng; Bantawa Yong; Bantawa Dum; Rungchenbung; Rungchengbung; Rungchhenbung; Rungtśhenbung,Threatened,371056.0,Sino-Tibetan; Kiranti,Intermediate Bantawa; Southern Bantawa (Hatuwali dialect); Northern Bantawa (Dilpali dialect); Western Bantawa (Amchoke dialect); Eastern Bantawa (Dhankuta dialect),None,None,Nepal;,South Asia,"(27.0994, 87.0048)",310,Nepal,27.0994,87.0048
596,4021,bao,Bará,Waimaha; Waimaja; Bará; Northern Barasano; Barasano; Waípinõmakã; Bará-Tuyuka,Endangered,130.0,Tucanoan; Eastern Tucanoan,(Eastern) Waimaha; (Pamoa) Bara,None,"Ethnologue (Lewis et al. 2016) say that ""Bará"" is pejorative; their primary name for the language is Waimaha [bao].",Brazil;Colombia;,South America,"(0.333333333333, -70.25)",311,Brazil,0.333333333333,-70.25
597,4021,bao,Bará,Waimaha; Waimaja; Bará; Northern Barasano; Barasano; Waípinõmakã; Bará-Tuyuka,Endangered,130.0,Tucanoan; Eastern Tucanoan,(Eastern) Waimaha; (Pamoa) Bara,None,"Ethnologue (Lewis et al. 2016) say that ""Bará"" is pejorative; their primary name for the language is Waimaha [bao].",Brazil;Colombia;,South America,"(0.333333333333, -70.25)",311,Colombia,0.333333333333,-70.25
598,1123,tat-bar,Baraba Tatar,барабинский язык; Параба; 巴拉巴鞑靼语; Baraba dili; Paraba,Critically Endangered,8000.0,Turkic; Kipchak,,A dialect of Siberian Tatar,None,Russia;,Caucasus,"(55.149606, 78.330788)",312,Russia,55.149606,78.330788
599,1123,tat-bar,Baraba Tatar,барабинский язык; Параба; 巴拉巴鞑靼语; Baraba dili; Paraba,Critically Endangered,8000.0,Turkic; Kipchak,,A dialect of Siberian Tatar,None,Russia;,Europe,"(55.149606, 78.330788)",312,Russia,55.149606,78.330788
600,1123,tat-bar,Baraba Tatar,барабинский язык; Параба; 巴拉巴鞑靼语; Baraba dili; Paraba,Critically Endangered,8000.0,Turkic; Kipchak,,A dialect of Siberian Tatar,None,Russia;,East Asia,"(55.149606, 78.330788)",312,Russia,55.149606,78.330788
601,5252,rbp,Barababaraba,Baraparapa; Burraburburaba; Barrababarraba; Boorabirraba; Burappa; Burabura; Booraboora; Burapper; Karraba; Boort; Baraba Baraba; Baraba-Baraba; Baraba-baraba; Barappur; Bareber Bareber; Barraba-barraba; Beraba-Beraba; Birraba-birraba; Boora-boora; Burrabura-ba; Burrappa; Burrapper; Bureba; Burreba-burreba; Perapa-Perapa;,Critically Endangered,5.0,Pama-Nyungan; Kulinic,,None,None,Australia;,Australia,,313,Australia,,
602,4565,"bva; bare1279, saka1296",Barain,Barein; Baraïn; Guilia; Jalkia;,Threatened,5000.0,Afro-Asiatic; Chadic; East Chadic,Komi/Komiya; Sakaya/Jalking; Guilia/Giliya; Jalkia/Jalkiya;,None,None,Chad;,Africa,"(11.0326, 17.563)",314,Chad,11.0326,17.563
603,1591,brd,Baram,Barhamu; Brahmu; Bhramu; Bramu; Bhrāmu; Baraamu; Baramu; Bhra:mu; Ba:rhmu; Balbang,Critically Endangered,53.0,Sino-Tibetan; Tibeto-Kanauri,,None,"Greg Anderson:  Baram is endangered for sure, possibly in the seriously endangered category.",Nepal;,South Asia,"(28.041, 84.629)",315,Nepal,28.041,84.629
604,4593,brm,Barambu,Barambo; Amiangba; Amiangbwa; Balambu; Abarambo; Duga;,Vulnerable,25600.0, North Volta-Congo; Ubangi,,None,None,Democratic Republic of the Congo;,Africa,"(3.5, 27.0)",316,Democratic Republic of the Congo,3.5,27.0
605,1357,brs; bara1371,Baras,Ende; ToriBara,Endangered,200.0,Austronesian; Malayo-Polynesian; Celebic; Kaili-Pamona,Possibly a dialect of Inde (Da'a),None,None,Indonesia;,Southeast Asia,"(-1.8838, 119.3774)",317,Indonesia,-1.8838,119.3774
606,4024,bsn,Barasano,"Barasana; Southern Barasano; Paneroa; Banera yae; Come masa; Comematsa; Edulia; Eduria; Hanera oka; Janera; Taibano, Taiwaeno; Taiwano",Threatened,1924.0,Tucanoan; Eastern Tucanoan,,None,"Ethnologue gives Barasana-Eduria (bsn) (also called Southern Barasana), where Tukanoanists distinguish Barasano from Eduria (Taiwano) as distinct languages.",Brazil;Colombia;,South America,"(-0.166666666667, -70.6666666667)",318,Brazil,-0.166666666667,-70.6666666667
607,4024,bsn,Barasano,"Barasana; Southern Barasano; Paneroa; Banera yae; Come masa; Comematsa; Edulia; Eduria; Hanera oka; Janera; Taibano, Taiwaeno; Taiwano",Threatened,1924.0,Tucanoan; Eastern Tucanoan,,None,"Ethnologue gives Barasana-Eduria (bsn) (also called Southern Barasana), where Tukanoanists distinguish Barasano from Eduria (Taiwano) as distinct languages.",Brazil;Colombia;,South America,"(-0.166666666667, -70.6666666667)",318,Colombia,-0.166666666667,-70.6666666667
608,3892,bcj,Bardi,Baadi; Bard; Baardi; Badi; Barda; Ba:di; Bad; Ba:d; Baada; Baard; Boardybahrde;,Critically Endangered,5.0,Nyulnyulan; Western Nyulnyulan,Bardi; Jawi; Baard,None,None,Australia;,Australia,"(-16.50302678, 122.9331577)",320,Australia,-16.50302678,122.9331577
609,686,mot,Barí,"Motilón; Motilon; Motilone; Dobokubí; Dobocubi; Dobocubí; Motilón (Chibchan); Barira; Cunausaya, ",Vulnerable,4000.0,Chibchan; Magdalenic,,None,None,Colombia;Venezuela;,South America,"(9.0, -73.0)",322,Colombia,9.0,-73.0
610,686,mot,Barí,"Motilón; Motilon; Motilone; Dobokubí; Dobocubi; Dobocubí; Motilón (Chibchan); Barira; Cunausaya, ",Vulnerable,4000.0,Chibchan; Magdalenic,,None,None,Colombia;Venezuela;,South America,"(9.0, -73.0)",322,Venezuela,9.0,-73.0
611,3792,bbi,Barombi,Lombi; Lambi; Rombi; Rambi; Lombe; Balombi; Barumbi;,Threatened,3000.0, Benue-Congo; Southern Bantoid,,None,None,Cameroon;,Africa,,325,Cameroon,,
612,3960,bpt,Barrow Point,,Critically Endangered,1.0,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",None,Australia;,Australia,"(-14.46601552, 144.4487843)",326,Australia,-14.46601552,144.4487843
613,1592,sgh-bar,Bartangi,Bartang;,Vulnerable,2425.0,Indo-European; Indo-Iranian; Iranian; Eastern Iranian,,None,None,Tajikistan;,Near East,"(38.219736, 72.11835)",327,Tajikistan,38.219736,72.11835
614,3978,bsg,Bashkardi,Bashaka;,Threatened,7030.0,Indo-European; Indo-Iranian; Iranian; Western Iranian,Southern Bashaka; Northern Bashaka;,None,None,Iran;,Near East,"(28.5169, 57.7551)",328,Iran,28.5169,57.7551
615,1383,bst,Basketo,Basketto; Baskatta; Mesketo;,Vulnerable,60000.0,Afro-Asiatic; Omotic; Ometo,,None,None,Ethiopia;,Africa,"(6.566667, 36.266667)",329,Ethiopia,6.566667,36.266667
616,3807,bsr,Bassa-Kontagora,Basa; Basa-Kontagora;,Critically Endangered,10.0, Benue-Congo; Kainji,,None,None,Nigeria;,Africa,"(10.495914, 5.562996)",330,Nigeria,10.495914,5.562996
617,7713,bsc,Bassari,Basari; Tenda Basari; Biyan; Onëyan; Onian; Ayan; Wo;,Vulnerable,17500.0, North Atlantic,,None,None,Senegal;Guinea;Guinea-Bissau;,Africa,,331,Senegal,,
618,7713,bsc,Bassari,Basari; Tenda Basari; Biyan; Onëyan; Onian; Ayan; Wo;,Vulnerable,17500.0, North Atlantic,,None,None,Senegal;Guinea;Guinea-Bissau;,Africa,,331,Guinea,,
619,7713,bsc,Bassari,Basari; Tenda Basari; Biyan; Onëyan; Onian; Ayan; Wo;,Vulnerable,17500.0, North Atlantic,,None,None,Senegal;Guinea;Guinea-Bissau;,Africa,,331,Guinea-Bissau,,
620,2845,ayt,Bataan Ayta,"Mariveles Ayta; Bataan Sambal; Ayta, Bataan",Endangered,527.0,Austronesian; Malayo-Polynesian; Central Luzon,,None,None,Philippines;,Southeast Asia,,332,Philippines,,
621,2849,bya,Batak,Babuyan; Tinitianes; Palawan Batak; Battak;,Endangered,200.0,Austronesian; Malayo-Polynesian; Greater Central Philippine; Palawanic,,None,None,Philippines;,Southeast Asia,,333,Philippines,,
622,10889,btx,Batak Karo,Karo Batak,Unknown,570000.0,Austronesian,,Spoken by Karo people of North Sumatra. The speakers refer to themselves as Kalak Karo (in their language) or Orang Karo (in Indonesian),None,Indonesia;,Southeast Asia,"(3.141907, 98.227524)",334,Indonesia,3.141907,98.227524
623,10889,btx,Batak Karo,Karo Batak,Unknown,570000.0,Austronesian,,Spoken by Karo people of North Sumatra. The speakers refer to themselves as Kalak Karo (in their language) or Orang Karo (in Indonesian),None,Indonesia;,Southeast Asia,"(3.341581, 98.337405)",334,Indonesia,3.341581,98.337405
624,10889,btx,Batak Karo,Karo Batak,Unknown,570000.0,Austronesian,,Spoken by Karo people of North Sumatra. The speakers refer to themselves as Kalak Karo (in their language) or Orang Karo (in Indonesian),None,Indonesia;,Southeast Asia,"(3.170928, 98.699262)",334,Indonesia,3.170928,98.699262
625,1268,btq,Batek,Bateq; Bateg; Batok; Kleb; Tomo; Nong; Lebir,Endangered,960.0,Austro-Asiatic; Aslian; North Aslian; Menraq-Batek,Batek De'; Batek Iga; Batek Teq; Batek Nong,None,None,Malaysia;,Southeast Asia,"(4.6695, 102.5051)",335,Malaysia,4.6695,102.5051
626,1595,bhm,Baṭḥari,Boṭaḥārī; Bathari; Bautahari; Botahari; Bathara; Batahari;,Severely Endangered,100.0,Afro-Asiatic; Semitic; Modern South Arabian,,None,None,Yemen;Oman;,Near East,"(18.0, 56.0)",337,Yemen,18.0,56.0
627,1595,bhm,Baṭḥari,Boṭaḥārī; Bathari; Bautahari; Botahari; Bathara; Batahari;,Severely Endangered,100.0,Afro-Asiatic; Semitic; Modern South Arabian,,None,None,Yemen;Oman;,Near East,"(18.0, 56.0)",337,Oman,18.0,56.0
628,540,btc,Bati (Cameroon),Bati Ba Ngong; Bati de Brousse;,Endangered,800.0, Benue-Congo; Southern Bantoid,,None,None,Cameroon;,Africa,"(4.2012, 10.7858)",338,Cameroon,4.2012,10.7858
629,3995,bvt,Bati (Indonesia),Gah;,Threatened,3500.0,Austronesian; Malayo-Polynesian; Central Maluku,,None,None,Indonesia;,Southeast Asia,"(-3.61, 130.81)",339,Indonesia,-3.61,130.81
630,3360,wdj,Batjamalh,Batyamal; Wadjiginy; Wogaity; Wagaydy; Bachamal; Wogait; Wogati; Wagaitj; Worgait; Worgite; Waggait; Waggite; Waggote; Waggate; Wagatsch; Waogatsch; Wogatj; Wogaidj; Wadyiginy; Waggites; Wargad; Wogadj; Worgaid; Worgaidj; Wogite; Wadjigin; Wadjigi:n; Wagjingi; Wadjingy; Wadyiginy Proper; Amijangal; Batjamal; Batymal; Murinwargad; Murrinh Bathemarl; Murrinh Patjtjamalh; Patjtjamalh; Wa(o)gatsch; Wadadjingi; Wadjagidj; Wagaidj; Wa-gait; Waggute; Wagite; Wangites; Wargite; Wogath; Wogites;,Severely Endangered,12.0,Isolate; Australian,Pungupungu;,None,None,Australia;,Australia,"(-13.137203, 130.284308)",340,Australia,-13.137203,130.284308
631,1124,bbl,Batsbi,Bats; Tsova-Tush; batsba motjiti; Bac; Tush; Batsaw; Batsi; ბაცბური ენა; წოვათუშური ენა; бацбийский язык; цова-тушинский; цоватский язык; бацбур мотlтl,Severely Endangered,800.0,Northeast Caucasian; Nakh,,None,None,Georgia;,Caucasus,"(42.045117, 45.302274)",341,Georgia,42.045117,45.302274
632,10990,bata1295,Batta,Batanta,Severely Endangered,150.0,,May be on a continuum with the Tepin (Tipin) dialect of Salawati.,Austronesian; Eastern Malayo-Polynesian; South Halmahera-West New Guinea; Raja Ampat-South Halmahera,None,Indonesia;,Southeast Asia,"(-0.872323, 130.770766)",342,Indonesia,-0.872323,130.770766
633,1845,brg,Baure,Bauré; Chiquimiti;,Critically Endangered,20.0,Arawakan; Southern Arawakan; Southern Outlier,Baure; Carmelito; Joaquiniano;,None,None,Bolivia;,South America,"(-13.0833333333, -64.1666666667)",344,Bolivia,-13.0833333333,-64.1666666667
634,5055,byg,Baygo,Baigo; Bego; Beko; Beigo; Béogé; Beygo;,Dormant,0.0,Daju; Western Daju,,None,No known speakers,Sudan;,Africa,"(11.7436, 24.6423)",346,Sudan,11.7436,24.6423
635,4019,byl,Bayono,,Vulnerable,100.0,Bayono-Awbono,,None,None,Indonesia;,Southeast Asia,"(-5.22, 139.62)",347,Indonesia,-5.22,139.62
636,5990,bda,Bayot,Baiote; Baiot; Bayotte; Bayote;,Vulnerable,17150.0, Central Atlantic,Essin;,None,None,Senegal;Gambia;Guinea-Bissau;,Africa,"(12.4218, -16.4149)",348,Senegal,12.4218,-16.4149
637,5990,bda,Bayot,Baiote; Baiot; Bayotte; Bayote;,Vulnerable,17150.0, Central Atlantic,Essin;,None,None,Senegal;Gambia;Guinea-Bissau;,Africa,"(12.4218, -16.4149)",348,Gambia,12.4218,-16.4149
638,5990,bda,Bayot,Baiote; Baiot; Bayotte; Bayote;,Vulnerable,17150.0, Central Atlantic,Essin;,None,None,Senegal;Gambia;Guinea-Bissau;,Africa,"(12.4218, -16.4149)",348,Guinea-Bissau,12.4218,-16.4149
639,3982,bsw,Bayso,Baiso; Alkali; Gidicho; Gedicho;,Threatened,3200.0,Afro-Asiatic; Cushitic; Lowland East Cushitic,,None,None,Ethiopia;,Africa,"(6.25, 37.75)",349,Ethiopia,6.25,37.75
640,1675,scs-bea,Bearlake,Bearlake Slavey; Bear Lake; North Slavey,Endangered,580.0,Athabaskan-Eyak-Tlingit; Athabaskan; ,,None,scs is for Slavey. Ethnologue has Bearlake as a dialect of Slavey.,Canada;,North America,"(65.2161, -123.4362)",350,Canada,65.2161,-123.4362
641,9809,bek,Bebeli,,Severely Endangered,780.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,None,"""Documentation projects by Dr. Hiroko Sato and particularly Morokea village community members; cultural revitalization projects, particularly on their traditional dances and songs, in Mosa village for a few decades, and that helps Mosa community members be aware of the importance of their language and culture and they use Bebeli language more than those in the other two villages.""",Papua New Guinea;,Pacific,"(-5.33534, 150.10173)",351,Papua New Guinea,-5.33534,150.10173
642,9809,bek,Bebeli,,Severely Endangered,780.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,None,"""Documentation projects by Dr. Hiroko Sato and particularly Morokea village community members; cultural revitalization projects, particularly on their traditional dances and songs, in Mosa village for a few decades, and that helps Mosa community members be aware of the importance of their language and culture and they use Bebeli language more than those in the other two villages.""",Papua New Guinea;,Pacific,"(-5.39172, 150.152181)",351,Papua New Guinea,-5.39172,150.152181
643,9809,bek,Bebeli,,Severely Endangered,780.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,None,"""Documentation projects by Dr. Hiroko Sato and particularly Morokea village community members; cultural revitalization projects, particularly on their traditional dances and songs, in Mosa village for a few decades, and that helps Mosa community members be aware of the importance of their language and culture and they use Bebeli language more than those in the other two villages.""",Papua New Guinea;,Pacific,"(-5.304133, 150.201489)",351,Papua New Guinea,-5.304133,150.201489
644,1358,bed; bedo1237,Bedoanas,,Endangered,180.0,Austronesian; Malayo-Polynesian; South Halmahera-West New Guinea,,None,None,Indonesia;,Southeast Asia,"(-2.7263, 132.5582)",352,Indonesia,-2.7263,132.5582
645,584,bkf,Beeke,Beke; Ibeeke;,Endangered,1000.0, Benue-Congo; Southern Bantoid,,None,None,Democratic Republic of the Congo;,Africa,"(0.9997, 28.7951)",353,Democratic Republic of the Congo,0.9997,28.7951
646,9729,beg,Belait,Balait Jati; Lemeting; Meting,Severely Endangered,700.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,,None,None,Malaysia;Brunei;,Southeast Asia,"(4.582, 114.233)",356,Malaysia,4.582,114.233
647,9729,beg,Belait,Balait Jati; Lemeting; Meting,Severely Endangered,700.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,,None,None,Malaysia;Brunei;,Southeast Asia,"(4.582, 114.233)",356,Brunei,4.582,114.233
648,9729,beg,Belait,Balait Jati; Lemeting; Meting,Severely Endangered,700.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,,None,None,Malaysia;Brunei;,Southeast Asia,"(4.454, 114.32)",356,Malaysia,4.454,114.32
649,9729,beg,Belait,Balait Jati; Lemeting; Meting,Severely Endangered,700.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,,None,None,Malaysia;Brunei;,Southeast Asia,"(4.454, 114.32)",356,Brunei,4.454,114.32
650,9729,beg,Belait,Balait Jati; Lemeting; Meting,Severely Endangered,700.0,Austronesian; Malayo-Polynesian; North Borneo; North Sarawakan,,None,None,Malaysia;Brunei;,Southeast Asia,"(4.731, 114.742)",356,Malaysia,4.731,114.742
